letter,x,y
4.0000000000,-4.3572926156,-0.0472717024
4.0000000000,-4.2398560917,-0.0472717024
4.0000000000,-4.1224195701,-0.0472717024
4.0000000000,-4.0049830463,-0.0472717024
4.0000000000,-3.8878360524,-0.0942916739
4.0000000000,-3.8484485093,-0.0260704462
4.0000000000,-3.8090609663,0.0421507816
4.0000000000,-3.7865609651,0.0811219240
4.0000000000,-3.8362079576,0.1671130380
4.0000000000,-3.8196589608,0.1384493333
4.0000000000,-3.8031099618,0.1097856287
4.0000000000,-3.9374830449,-0.0083005599
4.0000000000,-3.8980955019,0.0599206678
4.0000000000,-3.8587079588,0.1281418956
4.0000000000,-4.1792235422,0.1671130380
4.0000000000,-4.1567235432,0.2060841804
4.0000000000,-4.1063298645,0.2933685918
4.0000000000,-4.0559361857,0.3806530032
4.0000000000,-4.0334361868,0.4196241456
4.0000000000,-4.0830831793,0.5056152596
4.0000000000,-4.0665341825,0.4769515550
4.0000000000,-4.0499851835,0.4482878503
4.0000000000,-4.2785175272,0.1671130380
4.0000000000,-4.2560175282,0.2060841804
4.0000000000,-4.2058727457,0.2929374934
4.0000000000,-4.1557279608,0.3797908042
4.0000000000,-4.1055831782,0.4666441172
4.0000000000,-3.9884361866,0.4196241456
4.0000000000,-3.8732786177,0.4196241456
4.0000000000,-3.7581210465,0.4196241456
4.0000000000,-3.6429634753,0.4196241456
4.0000000000,-3.5278059064,0.4196241456
4.0000000000,-3.4828059062,0.4196241456
4.0000000000,-3.5324528987,0.5056152596
4.0000000000,-3.5159039020,0.4769515550
4.0000000000,-3.4993549030,0.4482878503
4.0000000000,-4.0380831791,0.5056152596
4.0000000000,-3.9229256102,0.5056152596
4.0000000000,-3.8077680390,0.5056152596
4.0000000000,-3.6926104678,0.5056152596
4.0000000000,-3.5774528989,0.5056152596
4.0000000000,-3.4603059050,0.4585952881
4.0000000000,-3.4209183620,0.5268165158
4.0000000000,-3.3815308189,0.5950377436
4.0000000000,-3.3590308177,0.6340088860
4.0000000000,-3.4086778102,0.7200000000
4.0000000000,-3.3921288135,0.6913362953
4.0000000000,-3.3755798145,0.6626725907
4.0000000000,-3.5099528975,0.5445864021
4.0000000000,-3.4705653545,0.6128076298
4.0000000000,-3.4311778114,0.6810288576
4.0000000000,-4.8629062868,-0.7200000005
4.0000000000,-4.8179062866,-0.7200000005
4.0000000000,-4.6914786721,-0.7200000005
4.0000000000,-4.5650510576,-0.7200000005
4.0000000000,-4.4386234431,-0.7200000005
4.0000000000,-4.3121958286,-0.7200000005
4.0000000000,-4.1857682141,-0.7200000005
4.0000000000,-4.9125532793,-0.6340088865
4.0000000000,-4.8675532791,-0.6340088865
4.0000000000,-4.7411256646,-0.6340088865
4.0000000000,-4.6146980501,-0.6340088865
4.0000000000,-4.4882704356,-0.6340088865
4.0000000000,-4.3618428211,-0.6340088865
4.0000000000,-4.2354152066,-0.6340088865
4.0000000000,-4.8960042825,-0.6626725912
4.0000000000,-4.8794552835,-0.6913362959
4.0000000000,-4.4729764133,-0.4196241462
4.0000000000,-4.3525309815,-0.4196241462
4.0000000000,-4.2320855498,-0.4196241462
4.0000000000,-4.1116401181,-0.4196241462
4.0000000000,-4.5841724027,-0.4196241462
4.0000000000,-4.5510744092,-0.4196241462
4.0000000000,-4.1342235420,0.1671130380
4.0000000000,-4.0077157499,0.1671130380
4.0000000000,-3.8812079577,0.1671130380
4.0000000000,-4.2454195314,0.1671130380
4.0000000000,-4.2123215379,0.1671130380
4.0000000000,-4.1308158830,0.7200000000
4.0000000000,-4.0858158829,0.7200000000
4.0000000000,-3.9593882684,0.7200000000
4.0000000000,-3.8329606539,0.7200000000
4.0000000000,-3.7065330394,0.7200000000
4.0000000000,-3.5801054249,0.7200000000
4.0000000000,-3.4536778104,0.7200000000
4.0000000000,-4.8900532803,-0.5950377441
4.0000000000,-4.8230771517,-0.4790316878
4.0000000000,-4.7561010255,-0.3630256337
4.0000000000,-4.6891248992,-0.2470195796
4.0000000000,-4.6221487706,-0.1310135255
4.0000000000,-4.5551726443,-0.0150074714
4.0000000000,-4.4881965180,0.1009985849
4.0000000000,-4.4212203917,0.2170046390
4.0000000000,-4.3542442631,0.3330106931
4.0000000000,-4.2872681368,0.4490167471
4.0000000000,-4.2202920105,0.5650228012
4.0000000000,-4.1533158820,0.6810288576
5.0000000000,-3.9692604216,-0.7200000005
5.0000000000,-3.9242604215,-0.7200000005
5.0000000000,-3.8113595340,-0.7200000005
5.0000000000,-3.6984586443,-0.7200000005
5.0000000000,-3.5855577546,-0.7200000005
5.0000000000,-3.4726568672,-0.7200000005
5.0000000000,-3.4276568670,-0.7200000005
5.0000000000,-3.4773038595,-0.6340088865
5.0000000000,-3.4607548628,-0.6626725912
5.0000000000,-3.4442058638,-0.6913362959
5.0000000000,-4.0189074141,-0.6340088865
5.0000000000,-3.9739074140,-0.6340088865
5.0000000000,-3.8610065265,-0.6340088865
5.0000000000,-3.7481056368,-0.6340088865
5.0000000000,-3.6352047471,-0.6340088865
5.0000000000,-3.5223038597,-0.6340088865
5.0000000000,-4.0023584174,-0.6626725912
5.0000000000,-3.9858094184,-0.6913362959
5.0000000000,-3.3912422603,-0.6935618396
5.0000000000,-3.3119106360,-0.6359645651
5.0000000000,-3.2325790138,-0.5783672882
5.0000000000,-3.1532473895,-0.5207700136
5.0000000000,-3.1168327828,-0.4943318528
5.0000000000,-3.1664797753,-0.4083407388
5.0000000000,-3.1499307785,-0.4370044434
5.0000000000,-3.1333817795,-0.4656681481
5.0000000000,-3.4408892529,-0.6075707257
5.0000000000,-3.3615576285,-0.5499734511
5.0000000000,-3.2822260063,-0.4923761742
5.0000000000,-3.2028943820,-0.4347788997
5.0000000000,-3.0943327838,-0.4553607103
5.0000000000,-3.0404379992,-0.3620122077
5.0000000000,-2.9865432167,-0.2686637050
5.0000000000,-2.9326484343,-0.1753152024
5.0000000000,-2.8787536497,-0.0819666997
5.0000000000,-2.8562536507,-0.0429955573
5.0000000000,-2.9059006432,0.0429955567
5.0000000000,-2.8893516465,0.0143318521
5.0000000000,-2.8728026475,-0.0143318526
5.0000000000,-3.1439797763,-0.3693695963
5.0000000000,-3.0900849917,-0.2760210937
5.0000000000,-3.0361902092,-0.1826725910
5.0000000000,-2.9822954268,-0.0893240884
5.0000000000,-2.9284006422,0.0040244143
5.0000000000,-2.9064986029,0.1826725905
5.0000000000,-2.8967188382,0.1387481541
5.0000000000,-2.8813761279,0.0698385166
5.0000000000,-2.8660334154,0.0009288792
5.0000000000,-2.9561455954,0.2686637045
5.0000000000,-2.9395965986,0.2399999998
5.0000000000,-2.9230475996,0.2113362952
5.0000000000,-2.9463658307,0.2247392681
5.0000000000,-2.9310231204,0.1558296306
5.0000000000,-2.9156804079,0.0869199932
5.0000000000,-3.2179206468,0.2686637045
5.0000000000,-3.1977600028,0.3035829618
5.0000000000,-3.1775993589,0.3385022214
5.0000000000,-3.1574387172,0.3734214809
5.0000000000,-3.1372780732,0.4083407383
5.0000000000,-3.1869250658,0.4943318522
5.0000000000,-3.1703760690,0.4656681476
5.0000000000,-3.1538270700,0.4370044429
5.0000000000,-3.3172146318,0.2686637045
5.0000000000,-3.2947146328,0.3076348469
5.0000000000,-3.2520698476,0.3814977784
5.0000000000,-3.2094250647,0.4553607098
5.0000000000,-3.0922780731,0.4083407383
5.0000000000,-2.9793771856,0.4083407383
5.0000000000,-2.8664762959,0.4083407383
5.0000000000,-2.7535754062,0.4083407383
5.0000000000,-2.6406745188,0.4083407383
5.0000000000,-2.5956745186,0.4083407383
5.0000000000,-2.6453215111,0.4943318522
5.0000000000,-2.6287725144,0.4656681476
5.0000000000,-2.6122235154,0.4370044429
5.0000000000,-3.1419250656,0.4943318522
5.0000000000,-3.0290241781,0.4943318522
5.0000000000,-2.9161232884,0.4943318522
5.0000000000,-2.8032223987,0.4943318522
5.0000000000,-2.6903215113,0.4943318522
5.0000000000,-2.5731745197,0.4473118807
5.0000000000,-2.5305297367,0.5211748121
5.0000000000,-2.4878849515,0.5950377436
5.0000000000,-2.4653849526,0.6340088860
5.0000000000,-2.5150319451,0.7200000000
5.0000000000,-2.4984829483,0.6913362953
5.0000000000,-2.4819339493,0.6626725907
5.0000000000,-2.6228215122,0.5333029947
5.0000000000,-2.5801767292,0.6071659261
5.0000000000,-2.5375319440,0.6810288576
5.0000000000,-3.4239151199,-0.0881291868
5.0000000000,-3.3789151197,-0.0881291868
5.0000000000,-3.2930275942,-0.0881291868
5.0000000000,-3.2071400686,-0.0881291868
5.0000000000,-3.1621400685,-0.0881291868
5.0000000000,-3.4735621124,-0.0021380728
5.0000000000,-3.4285621122,-0.0021380728
5.0000000000,-3.2930275942,-0.0021380728
5.0000000000,-3.1574930761,-0.0021380728
5.0000000000,-3.1124930760,-0.0021380728
5.0000000000,-3.4570131156,-0.0308017775
5.0000000000,-3.4404641166,-0.0594654821
5.0000000000,-3.1729206466,0.2686637045
5.0000000000,-3.0870331211,0.2686637045
5.0000000000,-3.0011455955,0.2686637045
5.0000000000,-3.2841166360,0.2686637045
5.0000000000,-3.2510186425,0.2686637045
5.0000000000,-3.0566354997,0.7200000000
5.0000000000,-3.0116354996,0.7200000000
5.0000000000,-2.8987346121,0.7200000000
5.0000000000,-2.7858337224,0.7200000000
5.0000000000,-2.6729328327,0.7200000000
5.0000000000,-2.5600319453,0.7200000000
5.0000000000,-3.3674595840,0.4943318522
5.0000000000,-3.3310449773,0.5207700131
5.0000000000,-3.2517133529,0.5783672877
5.0000000000,-3.1723817308,0.6359645645
5.0000000000,-3.0930501064,0.6935618391
5.0000000000,-3.5238070646,0.2235300749
5.0000000000,-3.5013070633,0.2625012174
5.0000000000,-3.4456333254,0.3589309636
5.0000000000,-3.3899595852,0.4553607098
5.0000000000,-3.5140272998,0.1796056385
5.0000000000,-3.4986845896,0.1106960011
5.0000000000,-3.4833418771,0.0417863636
5.0000000000,-3.1455910717,-0.0594654821
5.0000000000,-3.1290420727,-0.0308017775
5.0000000000,-3.3470142935,-0.4083407388
5.0000000000,-3.3245142945,-0.3693695963
5.0000000000,-3.2545771810,-0.2482349628
5.0000000000,-3.1846400674,-0.1271003293
5.0000000000,-3.8886178481,-0.4083407388
5.0000000000,-3.8436178479,-0.4083407388
5.0000000000,-3.7307169605,-0.4083407388
5.0000000000,-3.6178160708,-0.4083407388
5.0000000000,-3.5049151811,-0.4083407388
5.0000000000,-3.3920142936,-0.4083407388
5.0000000000,-3.9964074152,-0.5950377441
5.0000000000,-3.9537626300,-0.5211748127
5.0000000000,-3.9111178471,-0.4473118812
6.0000000000,-2.3534764837,-0.7200000005
6.0000000000,-2.3309764825,-0.6810288581
6.0000000000,-2.2915889394,-0.6128076303
6.0000000000,-2.2522013964,-0.5445864026
6.0000000000,-2.2297013952,-0.5056152602
6.0000000000,-2.2793483877,-0.4196241462
6.0000000000,-2.2627993909,-0.4482878508
6.0000000000,-2.2462503919,-0.4769515555
6.0000000000,-2.4031234762,-0.6340088865
6.0000000000,-2.3806234750,-0.5950377441
6.0000000000,-2.3412359319,-0.5268165164
6.0000000000,-2.3018483889,-0.4585952886
6.0000000000,-2.3865744795,-0.6626725912
6.0000000000,-2.3700254805,-0.6913362959
6.0000000000,-2.7306846832,-0.4196241462
6.0000000000,-2.7081846842,-0.3806530037
6.0000000000,-2.6480192881,-0.2764434813
6.0000000000,-2.5878538919,-0.1722339588
6.0000000000,-2.5653538930,-0.1332628164
6.0000000000,-2.6150008855,-0.0472717024
6.0000000000,-2.5984518887,-0.0759354070
6.0000000000,-2.5819028897,-0.1045991117
6.0000000000,-2.8299786682,-0.4196241462
6.0000000000,-2.8074786693,-0.3806530037
6.0000000000,-2.7508194069,-0.2825162833
6.0000000000,-2.6941601468,-0.1843795652
6.0000000000,-2.6375008844,-0.0862428448
6.0000000000,-2.5203538928,-0.1332628164
6.0000000000,-2.4029173690,-0.1332628164
6.0000000000,-2.2854808474,-0.1332628164
6.0000000000,-2.1680443235,-0.1332628164
6.0000000000,-2.1230443234,-0.1332628164
6.0000000000,-2.1726913159,-0.0472717024
6.0000000000,-2.1561423191,-0.0759354070
6.0000000000,-2.1395933201,-0.1045991117
6.0000000000,-2.5700008853,-0.0472717024
6.0000000000,-2.4525643615,-0.0472717024
6.0000000000,-2.3351278399,-0.0472717024
6.0000000000,-2.2176913160,-0.0472717024
6.0000000000,-2.1005443222,-0.0942916739
6.0000000000,-2.0611567791,-0.0260704462
6.0000000000,-2.0217692361,0.0421507816
6.0000000000,-1.9992692349,0.0811219240
6.0000000000,-2.0489162274,0.1671130380
6.0000000000,-2.0323672306,0.1384493333
6.0000000000,-2.0158182316,0.1097856287
6.0000000000,-2.1501913147,-0.0083005599
6.0000000000,-2.1108037716,0.0599206678
6.0000000000,-2.0714162286,0.1281418956
6.0000000000,-2.3919318120,0.1671130380
6.0000000000,-2.3694318130,0.2060841804
6.0000000000,-2.3190381342,0.2933685918
6.0000000000,-2.2686444555,0.3806530032
6.0000000000,-2.2461444565,0.4196241456
6.0000000000,-2.2957914490,0.5056152596
6.0000000000,-2.2792424523,0.4769515550
6.0000000000,-2.2626934533,0.4482878503
6.0000000000,-2.4912257970,0.1671130380
6.0000000000,-2.4687257980,0.2060841804
6.0000000000,-2.4185810154,0.2929374934
6.0000000000,-2.3684362306,0.3797908042
6.0000000000,-2.3182914480,0.4666441172
6.0000000000,-2.2011444564,0.4196241456
6.0000000000,-2.0859868874,0.4196241456
6.0000000000,-1.9708293163,0.4196241456
6.0000000000,-1.8556717451,0.4196241456
6.0000000000,-1.7405141762,0.4196241456
6.0000000000,-1.6955141760,0.4196241456
6.0000000000,-1.7451611685,0.5056152596
6.0000000000,-1.7286121718,0.4769515550
6.0000000000,-1.7120631728,0.4482878503
6.0000000000,-2.2507914489,0.5056152596
6.0000000000,-2.1356338800,0.5056152596
6.0000000000,-2.0204763088,0.5056152596
6.0000000000,-1.9053187376,0.5056152596
6.0000000000,-1.7901611687,0.5056152596
6.0000000000,-1.6730141748,0.4585952881
6.0000000000,-1.6336266317,0.5268165158
6.0000000000,-1.5942390887,0.5950377436
6.0000000000,-1.5717390875,0.6340088860
6.0000000000,-1.6213860800,0.7200000000
6.0000000000,-1.6048370832,0.6913362953
6.0000000000,-1.5882880842,0.6626725907
6.0000000000,-1.7226611673,0.5445864021
6.0000000000,-1.6832736242,0.6128076298
6.0000000000,-1.6438860812,0.6810288576
6.0000000000,-3.0756145565,-0.7200000005
6.0000000000,-3.0306145564,-0.7200000005
6.0000000000,-2.9041869419,-0.7200000005
6.0000000000,-2.7777593274,-0.7200000005
6.0000000000,-2.6513317129,-0.7200000005
6.0000000000,-2.5249040984,-0.7200000005
6.0000000000,-2.3984764839,-0.7200000005
6.0000000000,-3.1252615490,-0.6340088865
6.0000000000,-3.0802615489,-0.6340088865
6.0000000000,-2.9538339344,-0.6340088865
6.0000000000,-2.8274063199,-0.6340088865
6.0000000000,-2.7009787054,-0.6340088865
6.0000000000,-2.5745510909,-0.6340088865
6.0000000000,-2.4481234764,-0.6340088865
6.0000000000,-3.1087125523,-0.6626725912
6.0000000000,-3.0921635533,-0.6913362959
6.0000000000,-2.6856846830,-0.4196241462
6.0000000000,-2.5652392513,-0.4196241462
6.0000000000,-2.4447938196,-0.4196241462
6.0000000000,-2.3243483878,-0.4196241462
6.0000000000,-2.7968806725,-0.4196241462
6.0000000000,-2.7637826790,-0.4196241462
6.0000000000,-2.3469318118,0.1671130380
6.0000000000,-2.2204240197,0.1671130380
6.0000000000,-2.0939162275,0.1671130380
6.0000000000,-2.4581278012,0.1671130380
6.0000000000,-2.4250298077,0.1671130380
6.0000000000,-2.3435241528,0.7200000000
6.0000000000,-2.2985241526,0.7200000000
6.0000000000,-2.1720965381,0.7200000000
6.0000000000,-2.0456689236,0.7200000000
6.0000000000,-1.9192413091,0.7200000000
6.0000000000,-1.7928136946,0.7200000000
6.0000000000,-1.6663860801,0.7200000000
6.0000000000,-3.1027615501,-0.5950377441
6.0000000000,-3.0357854215,-0.4790316878
6.0000000000,-2.9688092952,-0.3630256337
6.0000000000,-2.9018331689,-0.2470195796
6.0000000000,-2.8348570404,-0.1310135255
6.0000000000,-2.7678809141,-0.0150074714
6.0000000000,-2.7009047878,0.1009985849
6.0000000000,-2.6339286615,0.2170046390
6.0000000000,-2.5669525329,0.3330106931
6.0000000000,-2.4999764066,0.4490167471
6.0000000000,-2.4330002803,0.5650228012
6.0000000000,-2.3660241518,0.6810288576
7.0000000000,-2.0104608991,-0.7200000005
7.0000000000,-1.9879609002,-0.6810288581
7.0000000000,-1.9214728941,-0.5658682517
7.0000000000,-1.8549848880,-0.4507076475
7.0000000000,-1.7884968796,-0.3355470433
7.0000000000,-1.7220088735,-0.2203864392
7.0000000000,-1.6555208674,-0.1052258350
7.0000000000,-1.5890328613,0.0099347714
7.0000000000,-1.5665328624,0.0489059138
7.0000000000,-2.0601078916,-0.6340088865
7.0000000000,-2.0376078927,-0.5950377441
7.0000000000,-1.9677240029,-0.4739952982
7.0000000000,-1.8978401155,-0.3529528524
7.0000000000,-1.8279562258,-0.2319104066
7.0000000000,-1.7580723383,-0.1108679607
7.0000000000,-1.6881884486,0.0101744851
7.0000000000,-1.6183045611,0.1312169310
7.0000000000,-1.5484206714,0.2522593768
7.0000000000,-1.5259206724,0.2912305193
7.0000000000,-2.0435588949,-0.6626725912
7.0000000000,-2.0270098959,-0.6913362959
7.0000000000,-1.6313384109,-0.7200000005
7.0000000000,-1.5952315072,-0.7200000005
7.0000000000,-1.5591246036,-0.7200000005
7.0000000000,-1.5230177000,-0.7200000005
7.0000000000,-1.4869107963,-0.7200000005
7.0000000000,-1.4508038927,-0.7200000005
7.0000000000,-1.5004508852,-0.6340088865
7.0000000000,-1.4839018884,-0.6626725912
7.0000000000,-1.4673528894,-0.6913362959
7.0000000000,-1.6809854034,-0.6340088865
7.0000000000,-1.6448784997,-0.6340088865
7.0000000000,-1.6087715961,-0.6340088865
7.0000000000,-1.5726646925,-0.6340088865
7.0000000000,-1.5365577888,-0.6340088865
7.0000000000,-1.6644364066,-0.6626725912
7.0000000000,-1.6478874076,-0.6913362959
7.0000000000,-1.4283038937,-0.6810288581
7.0000000000,-1.3613277652,-0.5650228017
7.0000000000,-1.2943516389,-0.4490167477
7.0000000000,-1.2273755126,-0.3330106936
7.0000000000,-1.1603993840,-0.2170046395
7.0000000000,-1.0934232577,-0.1009985854
7.0000000000,-1.0264471314,0.0150074709
7.0000000000,-0.9594710051,0.1310135250
7.0000000000,-0.8924948766,0.2470195791
7.0000000000,-0.8255187503,0.3630256331
7.0000000000,-0.7585426240,0.4790316872
7.0000000000,-0.6915664954,0.5950377436
7.0000000000,-0.6690664965,0.6340088860
7.0000000000,-0.7187134890,0.7200000000
7.0000000000,-0.7021644922,0.6913362953
7.0000000000,-0.6856154932,0.6626725907
7.0000000000,-1.4779508862,-0.5950377441
7.0000000000,-1.4109747577,-0.4790316878
7.0000000000,-1.3439986314,-0.3630256337
7.0000000000,-1.2770225051,-0.2470195796
7.0000000000,-1.2100463765,-0.1310135255
7.0000000000,-1.1430702502,-0.0150074714
7.0000000000,-1.0760941239,0.1009985849
7.0000000000,-1.0091179976,0.2170046390
7.0000000000,-0.9421418691,0.3330106931
7.0000000000,-0.8751657428,0.4490167471
7.0000000000,-0.8081896165,0.5650228012
7.0000000000,-0.7412134879,0.6810288576
7.0000000000,-1.3431760439,-0.0489059121
7.0000000000,-1.3357380421,-0.0045248791
7.0000000000,-1.3158227332,0.1143056669
7.0000000000,-1.2959074267,0.2331362128
7.0000000000,-1.2759921201,0.3519667611
7.0000000000,-1.2560768136,0.4707973070
7.0000000000,-1.2361615047,0.5896278530
7.0000000000,-1.2287235029,0.6340088860
7.0000000000,-1.2783704954,0.7200000000
7.0000000000,-1.2618214986,0.6913362953
7.0000000000,-1.2452724996,0.6626725907
7.0000000000,-1.4334352286,-0.2052394058
7.0000000000,-1.4259972268,-0.1608583728
7.0000000000,-1.4059702641,-0.0413616093
7.0000000000,-1.3859433037,0.0781351519
7.0000000000,-1.3659163433,0.1976319154
7.0000000000,-1.3458893807,0.3171286788
7.0000000000,-1.3258624203,0.4366254423
7.0000000000,-1.3058354599,0.5561222035
7.0000000000,-1.2858084972,0.6756189670
7.0000000000,-2.1909954173,-0.7200000005
7.0000000000,-2.1548885137,-0.7200000005
7.0000000000,-2.1187816100,-0.7200000005
7.0000000000,-2.0826747064,-0.7200000005
7.0000000000,-2.0465678028,-0.7200000005
7.0000000000,-2.2406424098,-0.6340088865
7.0000000000,-2.2045355062,-0.6340088865
7.0000000000,-2.1684286025,-0.6340088865
7.0000000000,-2.1323216989,-0.6340088865
7.0000000000,-2.0962147953,-0.6340088865
7.0000000000,-2.2240934131,-0.6626725912
7.0000000000,-2.2075444141,-0.6913362959
7.0000000000,-1.5590948605,0.0932869469
7.0000000000,-1.5462267663,0.1700682166
7.0000000000,-1.5333586743,0.2468494862
7.0000000000,-1.6735474016,-0.5896278535
7.0000000000,-1.6536320927,-0.4707973075
7.0000000000,-1.6337167862,-0.3519667593
7.0000000000,-1.6138014796,-0.2331362134
7.0000000000,-1.5938861730,-0.1143056652
7.0000000000,-1.5739708642,0.0045248808
7.0000000000,-0.8992480072,0.7200000000
7.0000000000,-0.8631411035,0.7200000000
7.0000000000,-0.8270341999,0.7200000000
7.0000000000,-0.7909272962,0.7200000000
7.0000000000,-0.7548203926,0.7200000000
7.0000000000,-1.3431760439,-0.0489059144
7.0000000000,-1.3206760450,-0.0099347719
7.0000000000,-1.2541880389,0.1052258345
7.0000000000,-1.1877000328,0.2203864387
7.0000000000,-1.1212120244,0.3355470428
7.0000000000,-1.0547240183,0.4507076470
7.0000000000,-0.9882360122,0.5658682511
7.0000000000,-0.9217480061,0.6810288576
7.0000000000,-1.4153833926,-0.1739727071
7.0000000000,-1.3973315543,-0.1427060083
7.0000000000,-1.3792797182,-0.1114393118
7.0000000000,-1.3612278799,-0.0801726131
7.0000000000,-1.4589050136,0.7200000000
7.0000000000,-1.4227981100,0.7200000000
7.0000000000,-1.3866912063,0.7200000000
7.0000000000,-1.3505843027,0.7200000000
7.0000000000,-1.3144773990,0.7200000000
7.0000000000,-2.2181424109,-0.5950377441
7.0000000000,-2.1511662823,-0.4790316878
7.0000000000,-2.0841901560,-0.3630256337
7.0000000000,-2.0172140297,-0.2470195796
7.0000000000,-1.9502379012,-0.1310135255
7.0000000000,-1.8832617749,-0.0150074714
7.0000000000,-1.8162856486,0.1009985849
7.0000000000,-1.7493095223,0.2170046390
7.0000000000,-1.6823333937,0.3330106931
7.0000000000,-1.6153572674,0.4490167471
7.0000000000,-1.5483811411,0.5650228012
7.0000000000,-1.4814050126,0.6810288576
